S.No.,State Code,State Name (In English),District Code,District Name (In English),Development Block Code,Development Block Version,Development Block Name (In English),Development Block Name (In Local)
1432,10,Bihar,214,Purnia,2000,2,Barhara,बड़हरा कोठी
1433,10,Bihar,214,Purnia,2001,2,Bhawanipur,
1434,10,Bihar,214,Purnia,2002,2,Dagraua,
1435,10,Bihar,214,Purnia,2003,3,Dhamdaha,
1436,10,Bihar,214,Purnia,2004,2,Jalalgarh,
1437,10,Bihar,214,Purnia,2005,2,Kasba,कसबा
1438,10,Bihar,214,Purnia,2006,2,Krityanand Nagar,
1439,10,Bihar,214,Purnia,2007,2,Purnia East,पूर्णिया पूर्व
1440,10,Bihar,214,Purnia,2008,2,Rupouli,
1441,10,Bihar,214,Purnia,2009,2,Srinagar,
1442,10,Bihar,215,Rohtas,2010,3,Akorhigola,अकोढ़ीगोला
1443,10,Bihar,215,Rohtas,2011,2,Bikramganj,बिक्रमगंज
1444,10,Bihar,215,Rohtas,2012,3,Chenari,चेनारी
1445,10,Bihar,215,Rohtas,2013,2,Dawath,दावथ
1446,10,Bihar,215,Rohtas,2014,1,Dehri,डेहरी
1447,10,Bihar,215,Rohtas,2015,1,Dinara,दिनारा
1448,10,Bihar,215,Rohtas,2016,2,Karakat,काराकाट
1449,10,Bihar,215,Rohtas,2017,2,Kargahar,करगहर
1450,10,Bihar,215,Rohtas,2018,2,Kochas,कोचस
1451,10,Bihar,215,Rohtas,2019,1,Nasriganj,नासरीगंज
1452,10,Bihar,215,Rohtas,2020,1,Nawhatta,नौहट्टा
1453,10,Bihar,215,Rohtas,2021,2,Nokha,नोखा
1454,10,Bihar,215,Rohtas,2022,2,Rajpur,राजपुर
1455,10,Bihar,215,Rohtas,2023,2,Rohtas,रोहतास
1456,10,Bihar,215,Rohtas,2024,1,Sanjhouli,संझौली
1457,10,Bihar,215,Rohtas,2025,5,Sasaram,सासाराम
1458,10,Bihar,215,Rohtas,2026,2,Sheosagar,शिवसागर
1459,10,Bihar,215,Rohtas,2027,1,Surajpura,सूर्यपुरा
1460,10,Bihar,215,Rohtas,2028,1,Tilouthu,तिलौथू
1461,10,Bihar,216,Saharsa,2029,2,Banma Itahari,बनमा इटहरी
1462,10,Bihar,216,Saharsa,2030,3,Kahara,कहरा
1463,10,Bihar,216,Saharsa,2031,4,Mahishi,महिषी
1464,10,Bihar,216,Saharsa,2032,2,Nauhatta,नवहट्टा
1465,10,Bihar,216,Saharsa,2033,1,Patarghat,पतरघट
1466,10,Bihar,216,Saharsa,2034,1,Salkhua,सलखुआ
1467,10,Bihar,216,Saharsa,2035,2,Sattar Kattaiya,सत्तरकटैया
1468,10,Bihar,216,Saharsa,2036,1,Simri Bakhtiarpur,सिमरीबख्तियारपुर
1469,10,Bihar,216,Saharsa,2037,2,Sonbarsa,सोनबरसा
1470,10,Bihar,216,Saharsa,2038,2,Sour Bazar,सौरबाजार
1471,10,Bihar,217,Samastipur,2039,2,Bibhutipur,विभुतिपूर
1472,10,Bihar,217,Samastipur,2040,2,Bithan,बिठान
1473,10,Bihar,217,Samastipur,2041,2,Dalsinghsarai,दलसिंह सराय
1474,10,Bihar,217,Samastipur,2042,2,Hasanpur,हसनपुर
1475,10,Bihar,217,Samastipur,2043,2,Kalyanpur,कल्याणपुर
1476,10,Bihar,217,Samastipur,2044,1,Khanpur,खानपुर
1477,10,Bihar,217,Samastipur,2045,2,Mohanpur,मोहनपुर
1478,10,Bihar,217,Samastipur,2046,2,Mohiuddinagar,मोहिउद्दीन नगर
1479,10,Bihar,217,Samastipur,2047,2,Morwa,मोरवा
1480,10,Bihar,217,Samastipur,2048,2,Patori,पटोरी
1481,10,Bihar,217,Samastipur,2049,1,Pusa,पूसा
1482,10,Bihar,217,Samastipur,2050,2,Rosera,रोसड़ा
1483,10,Bihar,217,Samastipur,2051,2,Samastipur,समस्तीपुर
1484,10,Bihar,217,Samastipur,2052,2,Sarairanjan,सरायरंजन
1485,10,Bihar,217,Samastipur,2053,1,Shivaji Nagar,शिवाजीनगर
1486,10,Bihar,217,Samastipur,2054,1,Singhia,सिंघिया
1487,10,Bihar,217,Samastipur,2055,2,Tajpur,ताजपुर
1488,10,Bihar,217,Samastipur,2056,1,Ujiarpur,उजियारपुर
1489,10,Bihar,217,Samastipur,2057,1,Vidyapati Nagar,विद्यापतिनगर
1490,10,Bihar,217,Samastipur,2058,2,Warisnagar,वारिसनगर
1491,10,Bihar,218,Saran,2059,1,Amnour,
1492,10,Bihar,218,Saran,2060,2,Baniapur,
1493,10,Bihar,218,Saran,2061,1,Chhapra,
1494,10,Bihar,218,Saran,2062,2,Dariapur,
1495,10,Bihar,218,Saran,2063,3,Dighwara,
1496,10,Bihar,218,Saran,2064,1,Ekma,
1497,10,Bihar,218,Saran,2065,2,Garkha,
1498,10,Bihar,218,Saran,2066,1,Isuapur,
1499,10,Bihar,218,Saran,2067,2,Jalalpur,
1500,10,Bihar,218,Saran,2068,1,Lahladpur,
1501,10,Bihar,218,Saran,2069,1,Maker,
1502,10,Bihar,218,Saran,2070,2,Manjhi,
1503,10,Bihar,218,Saran,2071,1,Marhaurah,
1504,10,Bihar,218,Saran,2072,2,Mashrakh,
1505,10,Bihar,218,Saran,2073,1,Nagra,
1506,10,Bihar,218,Saran,2074,1,Panapur,
1507,10,Bihar,218,Saran,2075,1,Parsa,
1508,10,Bihar,218,Saran,2076,1,Revelganj,
1509,10,Bihar,218,Saran,2077,2,Sonepur,
1510,10,Bihar,218,Saran,2078,1,Taraiya,
1511,10,Bihar,219,Sheikhpura,2079,1,Ariari,अरियरी
1512,10,Bihar,219,Sheikhpura,2080,2,Barbigha,बरबीघा
1513,10,Bihar,219,Sheikhpura,2081,2,Chewara,चेवाड़ा
1514,10,Bihar,219,Sheikhpura,2082,2,Ghatkusumbha,घाटकुसुम्भा
1515,10,Bihar,219,Sheikhpura,2084,2,Sheikhpura,शेखपुरा
1516,10,Bihar,219,Sheikhpura,2083,3,Shekhopur Sarai,शेखोपुरसराय
1517,10,Bihar,220,Sheohar,2085,1,Dumari Katsari,डुमरी कटसरी
1518,10,Bihar,220,Sheohar,2086,2,Piprahi,पिपराही
1519,10,Bihar,220,Sheohar,2087,2,Purnahiya,पुरनहिया
1520,10,Bihar,220,Sheohar,2088,2,Sheohar,शिवहर
1521,10,Bihar,220,Sheohar,2089,2,Tariyani,तरियानी
1522,10,Bihar,221,Sitamarhi,2090,2,Bairgania,
1523,10,Bihar,221,Sitamarhi,2091,2,Bajpatti,
1524,10,Bihar,221,Sitamarhi,2092,2,Bathanaha,
1525,10,Bihar,221,Sitamarhi,2093,2,Belsand,
1526,10,Bihar,221,Sitamarhi,2094,2,Bokhra,
1527,10,Bihar,221,Sitamarhi,2095,2,Choraut,
1528,10,Bihar,221,Sitamarhi,2096,2,Dumra,
1529,10,Bihar,221,Sitamarhi,2097,1,Majorganj,
1530,10,Bihar,221,Sitamarhi,2098,1,Nanpur,
1531,10,Bihar,221,Sitamarhi,2099,2,Parihar,
1532,10,Bihar,221,Sitamarhi,2100,1,Parsauni,
1533,10,Bihar,221,Sitamarhi,2101,2,Pupri,
1534,10,Bihar,221,Sitamarhi,2102,2,Riga,
1535,10,Bihar,221,Sitamarhi,2103,2,Runnisaidpur,
1536,10,Bihar,221,Sitamarhi,2104,1,Sonbarsa,
1537,10,Bihar,221,Sitamarhi,2105,1,Suppi,
1538,10,Bihar,221,Sitamarhi,2106,1,Sursand,
1539,10,Bihar,222,Siwan,2107,2,Andar,आन्दर
1540,10,Bihar,222,Siwan,2108,2,Barharia,बड़हरिया
1541,10,Bihar,222,Siwan,2109,2,Basantpur,बसंतपुर
1542,10,Bihar,222,Siwan,2110,1,Bhagwanpur Hat,भगवानपुर हाट
1543,10,Bihar,222,Siwan,2111,1,Darauli,दरौली
1544,10,Bihar,222,Siwan,2112,1,Daraundha,दरौन्दा
1545,10,Bihar,222,Siwan,2113,2,Goriakothi,गोरेयाकोठी
1546,10,Bihar,222,Siwan,2114,1,Guthani,गुठनी
1547,10,Bihar,222,Siwan,2115,2,Hasan Pura,हसनपुरा
1548,10,Bihar,222,Siwan,2116,1,Hussainganj,हुसैनगंज
1549,10,Bihar,222,Siwan,2117,2,Lakri Nabiganj,लकड़ी नबीगंज
1550,10,Bihar,222,Siwan,2118,1,Maharajganj,महराजगंज
1551,10,Bihar,222,Siwan,2119,1,Mairwa,मैरवा
1552,10,Bihar,222,Siwan,2120,1,Nautan,नौतन
1553,10,Bihar,222,Siwan,2121,2,Pachrukhi,पचरुखी
1554,10,Bihar,222,Siwan,2122,2,Raghunathpur,रघुनाथपुर
1555,10,Bihar,222,Siwan,2123,2,Siswan,सिसवन
1556,10,Bihar,222,Siwan,2124,1,Siwan,सिवान सदर
1557,10,Bihar,222,Siwan,2125,1,Ziradei,जीरादेई
1558,10,Bihar,223,Supaul,2126,2,Basantpur,
1559,10,Bihar,223,Supaul,2127,3,Chhatapur,
1560,10,Bihar,223,Supaul,2128,2,Kishanpur,
1561,10,Bihar,223,Supaul,2129,1,Marauna,
1562,10,Bihar,223,Supaul,2130,1,Nirmali,
1563,10,Bihar,223,Supaul,2131,2,Pipra,
1564,10,Bihar,223,Supaul,2132,1,Pratapganj,
1565,10,Bihar,223,Supaul,2133,1,Raghopur,
1566,10,Bihar,223,Supaul,2134,1,Saraigarh Bhaptiyahi,
1567,10,Bihar,223,Supaul,2135,2,Supaul,
1568,10,Bihar,223,Supaul,2136,2,Tribeniganj,
1569,10,Bihar,224,Vaishali,2137,2,Bhagwanpur,
1570,10,Bihar,224,Vaishali,2138,2,Bidupur,
1571,10,Bihar,224,Vaishali,2139,2,Chehrakala,
1572,10,Bihar,224,Vaishali,2140,2,Desri,
1573,10,Bihar,224,Vaishali,2141,2,Garaul,
1574,10,Bihar,224,Vaishali,2142,2,Hajipur,
1575,10,Bihar,224,Vaishali,2143,2,Jandaha,
1576,10,Bihar,224,Vaishali,2144,2,Lalganj,
1577,10,Bihar,224,Vaishali,2145,2,Mahnar,
1578,10,Bihar,224,Vaishali,2146,2,Mahua,
1579,10,Bihar,224,Vaishali,2147,2,Patedhi Belsar,
1580,10,Bihar,224,Vaishali,2148,2,Patepur,
1581,10,Bihar,224,Vaishali,2149,3,Raghopur,
1582,10,Bihar,224,Vaishali,2150,2,Rajapakar,
1583,10,Bihar,224,Vaishali,2151,2,Sahdei Buzurg,
1584,10,Bihar,224,Vaishali,2152,2,Vaishali,
1585,4,Chandigarh,44,Chandigarh,351,1,Chandigarh,
1586,22,Chhattisgarh,646,Balod,3629,1,Balod,बालोद
1587,22,Chhattisgarh,646,Balod,3633,3,Dondi,डोंडी
1588,22,Chhattisgarh,646,Balod,3634,1,Dondilohara,डोंडीलोहरा
1589,22,Chhattisgarh,646,Balod,3636,1,Gunderdehi,गुन्दरदेही
1590,22,Chhattisgarh,646,Balod,3637,1,Gurur,गुरुर
1591,22,Chhattisgarh,644,Balodabazar-Bhatapara,3695,3,Baloda Bazar,बलोदा बाज़ार
1592,22,Chhattisgarh,644,Balodabazar-Bhatapara,3696,1,Bhatapara,भाटापारा
1593,22,Chhattisgarh,644,Balodabazar-Bhatapara,3703,2,Kasdol,कसडोल
1594,22,Chhattisgarh,644,Balodabazar-Bhatapara,3705,1,Palari,पलारी
1595,22,Chhattisgarh,644,Balodabazar-Bhatapara,3706,1,Simga,सिमगा
1596,22,Chhattisgarh,649,Balrampur-Ramanujganj,3718,2,Balrampur,बलरामपुर
1597,22,Chhattisgarh,649,Balrampur-Ramanujganj,3721,3,Kusmi,कुसमी
1598,22,Chhattisgarh,649,Balrampur-Ramanujganj,3728,2,Rajpur,राजपुर
1599,22,Chhattisgarh,649,Balrampur-Ramanujganj,3730,2,Ramchandrapur,रामचन्द्रपुर
1600,22,Chhattisgarh,649,Balrampur-Ramanujganj,3731,1,Shankargarh,शंकरगढ़
1601,22,Chhattisgarh,649,Balrampur-Ramanujganj,3735,5,Wadrafnagar,वाड्रफनगर
1602,22,Chhattisgarh,374,Bastar,3591,3,Bakawand,बकावंड
1603,22,Chhattisgarh,374,Bastar,3592,2,Bastanar,बस्तानर
1604,22,Chhattisgarh,374,Bastar,3593,3,Bastar,बस्तर
1605,22,Chhattisgarh,374,Bastar,3594,6,Darbha,दरभा
1606,22,Chhattisgarh,374,Bastar,3595,4,Jagdalpur,जगदलपुर
1607,22,Chhattisgarh,374,Bastar,3598,2,Lohandiguda,लोहान्दिगुदा
1608,22,Chhattisgarh,374,Bastar,3603,2,Tokapal,तोकापाल
1609,22,Chhattisgarh,650,Bemetara,3630,1,Bemetara,बेमेतरा
1610,22,Chhattisgarh,650,Bemetara,3631,1,Berla,बेरला
1611,22,Chhattisgarh,650,Bemetara,3638,1,Nawagarh,नवागढ़
1612,22,Chhattisgarh,650,Bemetara,3640,2,Saja,साजा
1613,22,Chhattisgarh,636,Bijapur,3614,3,Bhairamgarh,भैरमगढ़
1614,22,Chhattisgarh,636,Bijapur,3615,3,Bhopal Patnam,भोपाल पटनम
1615,22,Chhattisgarh,636,Bijapur,3616,2,Bijapur,बीजापुर
1616,22,Chhattisgarh,636,Bijapur,3624,1,Usoor,उसूर
1617,22,Chhattisgarh,375,Bilaspur,3604,2,Belha,बेल्हा
1618,22,Chhattisgarh,375,Bilaspur,3607,1,Kota,कोटा
1619,22,Chhattisgarh,375,Bilaspur,3610,1,Masturi,मस्तुरी
1620,22,Chhattisgarh,375,Bilaspur,3613,1,Takhatpur,तखतपुर
1621,22,Chhattisgarh,376,Dakshin Bastar Dantewada,3618,1,Dantewada,दंतेवाडा
1622,22,Chhattisgarh,376,Dakshin Bastar Dantewada,3619,5,Geedam,गीदम
1623,22,Chhattisgarh,376,Dakshin Bastar Dantewada,3620,2,Katekalyan,कटेकल्याण
1624,22,Chhattisgarh,376,Dakshin Bastar Dantewada,3622,2,Kuwakonda,कुवाकोंडा
1625,22,Chhattisgarh,377,Dhamtari,3625,3,Dhamtari,धमतरी
1626,22,Chhattisgarh,377,Dhamtari,3626,1,Kurud,कुरूद
1627,22,Chhattisgarh,377,Dhamtari,3627,1,Magarlod,मगरलोड
1628,22,Chhattisgarh,377,Dhamtari,3628,5,Nagari,नगरी
1629,22,Chhattisgarh,378,Durg,3632,2,Dhamdha,धमधा
1630,22,Chhattisgarh,378,Durg,3635,1,Durg,दुर्ग
1631,22,Chhattisgarh,378,Durg,3639,1,Patan,पाटन
1632,22,Chhattisgarh,645,Gariyaband,3698,1,Chhurra,छुरा
1633,22,Chhattisgarh,645,Gariyaband,3699,1,Deobhog,देवभोग
1634,22,Chhattisgarh,645,Gariyaband,3701,1,Fingeshwar,फिंगेश्वर
1635,22,Chhattisgarh,645,Gariyaband,3702,1,Gariyaband,गरियाबंद
1636,22,Chhattisgarh,645,Gariyaband,3704,1,Mainpur,मैनपुर
1637,22,Chhattisgarh,734,Gaurela-Pendra-Marwahi,3605,4,Gaurella-1,गौरेल्ला-1
1638,22,Chhattisgarh,734,Gaurela-Pendra-Marwahi,3606,4,Gaurella-2,गौरेल्ला-2
1639,22,Chhattisgarh,734,Gaurela-Pendra-Marwahi,3609,4,Marwahi,मरवाही
1640,22,Chhattisgarh,379,Janjgir-Champa,3641,1,Akaltara,अकलतरा
1641,22,Chhattisgarh,379,Janjgir-Champa,3643,2,Baloda,बलोदा
1642,22,Chhattisgarh,379,Janjgir-Champa,3642,4,Bamhindih,बम्हनीडीह
1643,22,Chhattisgarh,379,Janjgir-Champa,3647,2,Nawagarh,नवागढ़
1644,22,Chhattisgarh,379,Janjgir-Champa,3648,3,Pamgarh,पामगढ़
1645,22,Chhattisgarh,380,Jashpur,3650,3,Bagicha,बागीचा
1646,22,Chhattisgarh,380,Jashpur,3651,1,Duldula,दुलदुला
1647,22,Chhattisgarh,380,Jashpur,3652,1,Jashpur,जशपुर
1648,22,Chhattisgarh,380,Jashpur,3653,1,Kansabel,कांसाबेल
1649,22,Chhattisgarh,380,Jashpur,3654,1,Kunkuri,कुनकुरी
1650,22,Chhattisgarh,380,Jashpur,3655,1,Manora,मनोरा
1651,22,Chhattisgarh,380,Jashpur,3656,3,Patthalgaon,पत्थलगांव
1652,22,Chhattisgarh,380,Jashpur,3657,1,Pharsabahar,फरसाबहार
1653,22,Chhattisgarh,382,Kabeerdham,3665,1,Bodla,बोडला
1654,22,Chhattisgarh,382,Kabeerdham,3666,1,Kawardha,कवर्धा
1655,22,Chhattisgarh,382,Kabeerdham,3667,2,Pandariya,पंडरिया
1656,22,Chhattisgarh,382,Kabeerdham,3668,1,S.Lohara,स.लोहरा
1657,22,Chhattisgarh,759,Khairagarh-Chhuikhadan-Gandai,3709,2,Chhuikhadan,छुईखदान
1658,22,Chhattisgarh,759,Khairagarh-Chhuikhadan-Gandai,3713,2,Khairagarh,खैरागढ़
1659,22,Chhattisgarh,643,Kondagaon,3590,1,Baderajpur,बदेराजपुर
1660,22,Chhattisgarh,643,Kondagaon,3596,3,Keshkal,केशकाल
1661,22,Chhattisgarh,643,Kondagaon,3597,2,Kondagaon,कोंडागांव
1662,22,Chhattisgarh,643,Kondagaon,3599,1,Makdi,माकडी
1663,22,Chhattisgarh,643,Kondagaon,3602,1,Pharasgaon,फरसगांव
1664,22,Chhattisgarh,383,Korba,3669,1,Kartala,करतला
1665,22,Chhattisgarh,383,Korba,3670,3,Katghora,कटघोरा
1666,22,Chhattisgarh,383,Korba,3671,2,Korba,कोरबा
1667,22,Chhattisgarh,383,Korba,3672,2,Pali,पाली
1668,22,Chhattisgarh,383,Korba,3673,1,Podi Uparoda,पोड़ी उपरोड़ा
1669,22,Chhattisgarh,384,Korea,7144,3,Baikunthpur,बैकुंठपुर
1670,22,Chhattisgarh,384,Korea,3676,9,Khadgawana,खडगवां
1671,22,Chhattisgarh,384,Korea,3678,1,Sonhat,सोनहत
1672,22,Chhattisgarh,385,Mahasamund,3679,1,Bagbahara,बागबाहरा
1673,22,Chhattisgarh,385,Mahasamund,3680,1,Basna,बसना
1674,22,Chhattisgarh,385,Mahasamund,3681,2,Mahasamund,महासमुंद
1675,22,Chhattisgarh,385,Mahasamund,3682,2,Pithora,पिथोरा
1676,22,Chhattisgarh,385,Mahasamund,3683,1,Saraipali,सरईपाली
1677,22,Chhattisgarh,760,Manendragarh-Chirmiri-Bharatpur(M C B),3675,3,Bharatpur,भरतपुर
1678,22,Chhattisgarh,760,Manendragarh-Chirmiri-Bharatpur(M C B),3676,9,Khadgawana,खडगवां
1679,22,Chhattisgarh,760,Manendragarh-Chirmiri-Bharatpur(M C B),3677,4,Manendragarh,मनेन्द्रगढ़
1680,22,Chhattisgarh,761,Mohla-Manpur-Ambagarh Chouki,3708,2,A.Chowki (Td),अ.चौकी(तद)
1681,22,Chhattisgarh,761,Mohla-Manpur-Ambagarh Chouki,3714,2,Manpur (Td),मानपुर(तद)
1682,22,Chhattisgarh,761,Mohla-Manpur-Ambagarh Chouki,3715,2,Mohala (Td),मोहला (तद)
1683,22,Chhattisgarh,647,Mungeli,3608,2,Lormi,लोरमी
1684,22,Chhattisgarh,647,Mungeli,3611,2,Mungeli,मुंगेली
1685,22,Chhattisgarh,647,Mungeli,3612,1,Pathariya,पथरिया
1686,22,Chhattisgarh,637,Narayanpur,3600,2,Narayanpur,नारायणपुर
1687,22,Chhattisgarh,637,Narayanpur,3601,5,Orchha(Abhujmad),ओरछा
1688,22,Chhattisgarh,386,Raigarh,3685,3,Dharamjaigarh,धरमजैगढ़
1689,22,Chhattisgarh,386,Raigarh,3686,1,Gharghoda,घरघोड़ा
1690,22,Chhattisgarh,386,Raigarh,3687,1,Kharsia,खरसिया
1691,22,Chhattisgarh,386,Raigarh,3688,1,Lailunga,लैलूंगा
1692,22,Chhattisgarh,386,Raigarh,3689,1,Pussore,पुससौर
1693,22,Chhattisgarh,386,Raigarh,3690,1,Raigarh,रायगढ़
1694,22,Chhattisgarh,386,Raigarh,3692,1,Tamnar,तमनार
1695,22,Chhattisgarh,387,Raipur,3693,2,Abhanpur,अभनपुर
1696,22,Chhattisgarh,387,Raipur,3694,2,Arang,आरंग
1697,22,Chhattisgarh,387,Raipur,3700,2,Dharsiwa,धरसीवा
1698,22,Chhattisgarh,387,Raipur,3707,2,Tilda,तिल्दा
1699,22,Chhattisgarh,388,Rajnandgaon,3710,3,Chhuriya,छुरिया
1700,22,Chhattisgarh,388,Rajnandgaon,3711,2,Dongargaon,डोंगरगांव
1701,22,Chhattisgarh,388,Rajnandgaon,3712,2,Dongarghar,दोंगढ़ार
1702,22,Chhattisgarh,388,Rajnandgaon,3716,2,Rajnandgaon,राजनांदगांव
1703,22,Chhattisgarh,762,Sakti,3644,2,Dabhara,डभरा
1704,22,Chhattisgarh,762,Sakti,3645,2,Jaijaipur,जैजैपुर
1705,22,Chhattisgarh,762,Sakti,3646,2,Malkharoda,मालखरोदा
1706,22,Chhattisgarh,762,Sakti,3649,2,Sakti,सकती
1707,22,Chhattisgarh,763,Sarangarh-Bilaigarh,3684,5,Baramkela,बरमकेला
1708,22,Chhattisgarh,763,Sarangarh-Bilaigarh,3697,2,Bilaigarh,बिलाईगढ़
1709,22,Chhattisgarh,763,Sarangarh-Bilaigarh,3691,2,Sarangarh,सारंगगढ़
1710,22,Chhattisgarh,642,Sukma,3617,3,Chhindgarh,छिन्द्गढ़
1711,22,Chhattisgarh,642,Sukma,3621,3,Konta,कोंटा
1712,22,Chhattisgarh,642,Sukma,3623,1,Sukma,सुकमा
1713,22,Chhattisgarh,648,Surajpur,3720,1,Bhaiyathan,भैयाथान
1714,22,Chhattisgarh,648,Surajpur,3725,2,Odagi,ओडागी
1715,22,Chhattisgarh,648,Surajpur,3726,1,Pratappur,प्रतापपुर
1716,22,Chhattisgarh,648,Surajpur,3727,1,Premnagar,प्रेमनगर
1717,22,Chhattisgarh,648,Surajpur,3729,1,Ramanujnagar,रामानुजनगर
1718,22,Chhattisgarh,648,Surajpur,3733,3,Surajpur,सूरजपुर
1719,22,Chhattisgarh,389,Surguja,3717,2,Ambikapur,अंबिकापुर
1720,22,Chhattisgarh,389,Surguja,3719,1,Batauli,बतौली
1721,22,Chhattisgarh,389,Surguja,3722,2,Lakhanpur,लखनपुर
1722,22,Chhattisgarh,389,Surguja,3723,2,Lundra,लुन्द्रा
1723,22,Chhattisgarh,389,Surguja,3724,1,Mainpat,मैनपाट
1724,22,Chhattisgarh,389,Surguja,3732,1,Sitapur,सीतापुर
1725,22,Chhattisgarh,389,Surguja,3734,1,Udaipur,उदयपुर
1726,22,Chhattisgarh,381,Uttar Bastar Kanker,3658,1,Antagarh,अंतागढ़
1727,22,Chhattisgarh,381,Uttar Bastar Kanker,3659,2,Bhanupratappur,भानुप्रतापपुर
1728,22,Chhattisgarh,381,Uttar Bastar Kanker,3660,2,Charama,चारामा
1729,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,1,Durgukondal,दुर्गुकोंदल
1730,22,Chhattisgarh,381,Uttar Bastar Kanker,3662,1,Kanker,कांकेर
1731,22,Chhattisgarh,381,Uttar Bastar Kanker,3663,2,Koilebeda,कोइलबेड़ा
1732,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,3,Narharpur,नरहरपुर
1733,30,Goa,793,Kushavati,5935,2,Canacona,
1734,30,Goa,793,Kushavati,6841,2,Dharbandora,
1735,30,Goa,793,Kushavati,5937,2,Quepem,
1736,30,Goa,793,Kushavati,5939,3,Sanguem,
1737,30,Goa,551,North Goa,5929,1,Bardez,
1738,30,Goa,551,North Goa,5930,5,Bicholim,
1739,30,Goa,551,North Goa,5931,1,Pernem,
1740,30,Goa,551,North Goa,5933,5,Satari,
1741,30,Goa,551,North Goa,5934,2,Tiswadi,
1742,30,Goa,552,South Goa,5936,1,Mormugao,
1743,30,Goa,552,South Goa,5932,2,Ponda,
1744,30,Goa,552,South Goa,5938,1,Salcete,
1745,24,Gujarat,438,Ahmedabad,4049,1,Ahmadabad City,અમદાવાદ (સીટી) 
1746,24,Gujarat,438,Ahmedabad,4051,1,Bavla,બાવળા 
1747,24,Gujarat,438,Ahmedabad,4052,3,Daskroi,દસક્રોઇ 
1748,24,Gujarat,438,Ahmedabad,4053,1,Detroj Rampura,દેત્રોજ - રામપુરા 
1749,24,Gujarat,438,Ahmedabad,4054,1,Dhandhuka,ધંધુકા 
1750,24,Gujarat,438,Ahmedabad,7155,1,Dholera,ધોલેરા 
1751,24,Gujarat,438,Ahmedabad,4055,1,Dholka,ધોળકા 
1752,24,Gujarat,438,Ahmedabad,4056,1,Mandal,માંડલ 
1753,24,Gujarat,438,Ahmedabad,4058,2,Sanand,સાણંદ 
1754,24,Gujarat,438,Ahmedabad,4059,1,Viramgam,વીરમગામ 
1755,24,Gujarat,439,Amreli,4060,1,Amreli,અમરેલી 
1756,24,Gujarat,439,Amreli,4061,1,Babra,બાબરા 
1757,24,Gujarat,439,Amreli,4062,1,Bagasara,બગસરા 
1758,24,Gujarat,439,Amreli,4063,1,Dhari,ધારી 
1759,24,Gujarat,439,Amreli,4064,1,Jafrabad,જાફરાબાદ 
1760,24,Gujarat,439,Amreli,4065,1,Khambha,ખાંભા 
1761,24,Gujarat,439,Amreli,4066,1,Kunkavav -Vadia,કુકાવાવ 
1762,24,Gujarat,439,Amreli,4067,1,Lathi,લાઠી 
1763,24,Gujarat,439,Amreli,4068,1,Lilia,લીલીયા 
1764,24,Gujarat,439,Amreli,4069,1,Rajula,રાજુલા 
1765,24,Gujarat,439,Amreli,4070,3,Saverkundla,સાવરકુંડલા 
1766,24,Gujarat,440,Anand,4071,1,Anand,આણંદ 
1767,24,Gujarat,440,Anand,4072,1,Anklav,આંકલાવ 
1768,24,Gujarat,440,Anand,4073,1,Borsad,બોરસદ 
1769,24,Gujarat,440,Anand,4074,1,Khambhat,ખંભાત 
1770,24,Gujarat,440,Anand,4075,1,Petlad,પેેટલાદ 
1771,24,Gujarat,440,Anand,4076,1,Sojitra,સોજીત્રા 
1772,24,Gujarat,440,Anand,4077,1,Tarapur,તારાપુર 
1773,24,Gujarat,440,Anand,4078,1,Umreth,ઉમરેઠ 
1774,24,Gujarat,672,Arvalli,4219,4,Bayad,બાયડ 
1775,24,Gujarat,672,Arvalli,4220,4,Bhiloda,ભીલોડા 
1776,24,Gujarat,672,Arvalli,4221,2,Dhansura,ધનસુરા 
1777,24,Gujarat,672,Arvalli,4225,2,Malpur,માલપુર 
1778,24,Gujarat,672,Arvalli,4226,2,Meghraj,મેઘરજ 
1779,24,Gujarat,672,Arvalli,4227,2,Modasa,મોડાસા 
1780,24,Gujarat,672,Arvalli,7621,1,Sathamba,સાઠંબા
1781,24,Gujarat,672,Arvalli,7619,1,Shamlaji,શામળાજી
1782,24,Gujarat,441,Banas Kantha,4079,1,Amirgadh,અમીરગઢ 
1783,24,Gujarat,441,Banas Kantha,4081,2,Danta,દાંતા 
1784,24,Gujarat,441,Banas Kantha,4082,1,Dantivada,દાંતીવાડા 
1785,24,Gujarat,441,Banas Kantha,4083,3,Deesa,ડીસા 
1786,24,Gujarat,441,Banas Kantha,4085,1,Dhanera,ધાનેરા 
1787,24,Gujarat,441,Banas Kantha,7615,1,Hadad,હડાદ
1788,24,Gujarat,441,Banas Kantha,4086,2,Kankrej,કાંકરેેેજ 
1789,24,Gujarat,441,Banas Kantha,7605,2,Ogad,ઓગડ
1790,24,Gujarat,441,Banas Kantha,4087,1,Palanpur,પાલનપુર 
1791,24,Gujarat,441,Banas Kantha,4089,1,Vadgam,વડગામ 
1792,24,Gujarat,442,Bharuch,4091,1,Amod,આમોદ 
1793,24,Gujarat,442,Bharuch,4092,1,Anklesvar,અંકલેશ્વર 
1794,24,Gujarat,442,Bharuch,4093,1,Bharuch,ભરૂચ 
1795,24,Gujarat,442,Bharuch,4094,1,Hansot,હાંસોટ 
